data_year,syllabus,district,uni_code,course,university,zscore,status,source,page
2019/2020,new,RATNAPURA,C04,INFORMATION COMMUNICATION TECHNOLOGY,Rajarata University of Sri Lanka,1.1165,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C05,INFORMATION COMMUNICATION TECHNOLOGY,University of Jaffna - Vavuniya Campus,0.9566,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C06,INFORMATION COMMUNICATION TECHNOLOGY,Uva Wellassa University of Sri Lanka,1.0841,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C07,PHYSICAL SCIENCE -ICT,University of Sri Jayewardenepura,0.7524,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C08,PHYSICAL SCIENCE -ICT,University of Kelaniya,1.1967,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C09,TRANSLATION STUDIES,University of Kelaniya,1.2996,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C10,TRANSLATION STUDIES,Sabaragamuwa University of Sri Lanka,1.0864,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C11,TRANSLATION STUDIES,University of Jaffna,,NQC,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C12,TRANSLATION STUDIES,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C13,FILM & TELEVISION STUDIES,University of Kelaniya,1.1869,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C14,PROJECT MANAGEMENT,University of Jaffna - Vavuniya Campus,1.4558,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C15,TEACHING ENGLISH AS A SECOND LANGUAGE,TESL,1.1755,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C16,VISUAL ARTS,University of the Visual & Performing Arts,1.3927,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C17,MUSIC,University of the Visual & Performing Arts,0.9244,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C18,DANCE,University of the Visual & Performing Arts,1.1185,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C19,DRAMA & THEATRE,University of the Visual & Performing Arts,0.8801,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C20,ART & DESIGN,Ramanathan Academy of Fine Arts,1.0341,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C21,MUSIC,Ramanathan Academy of Fine Arts,0.9058,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C22,DANCE,Ramanathan Academy of Fine Arts,0.2438,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C23,VISUAL & TECHNOLOGICAL ARTS,Swami Vipulananda Institute of Aesthetic Studies,0.106,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C25,DANCE,Swami Vipulananda Institute of Aesthetic Studies,,NQC,student_handbook_english (2020-2021).pdf,265
2019/2020,new,RATNAPURA,C26,DRAMA & THEATRE,Swami Vipulananda Institute of Aesthetic Studies,0.8615,OK,student_handbook_english (2020-2021).pdf,265
2019/2020,old,COLOMBO,C01,MEDICINE,University of Colombo,2.101,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C02,MEDICINE,University of Peradeniya,1.9521,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C03,MEDICINE,University of Sri Jayewardenepura,1.8832,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C04,MEDICINE,University of Kelaniya,1.8216,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C05,MEDICINE,University of Jaffna,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C06,MEDICINE,University of Ruhuna,1.7463,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C07,MEDICINE,University of Moratuwa,1.7248,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C08,MEDICINE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C09,MEDICINE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,1.7287,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C11,MEDICINE,Wayamba University of Sri Lanka,1.7147,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C12,DENTAL SURGERY,University of Peradeniya,1.6738,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C13,VETERINARY SCIENCE,University of Peradeniya,1.5603,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.6189,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.2741,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C16,AGRICULTURE,University of Jaffna,0.6398,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C17,AGRICULTURE,"Eastern University, Sri Lanka",0.6378,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C18,AGRICULTURE,Rajarata University of Sri Lanka,0.6676,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,0.7778,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C20,AGRICULTURE,Wayamba University of Sri Lanka,0.6948,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,1.1434,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,1.4572,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,1.4006,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,1.372,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,COLOMBO,C25,BIOLOGICAL SCIENCE,University of Colombo,1.4096,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C01,MEDICINE,University of Colombo,2.1076,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C02,MEDICINE,University of Peradeniya,1.9364,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C03,MEDICINE,University of Sri Jayewardenepura,1.8826,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C04,MEDICINE,University of Kelaniya,1.8244,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C05,MEDICINE,University of Jaffna,1.5681,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C06,MEDICINE,University of Ruhuna,1.7458,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C07,MEDICINE,University of Moratuwa,1.7148,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C08,MEDICINE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C09,MEDICINE,Rajarata University of Sri Lanka,1.6605,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,1.583,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C11,MEDICINE,Wayamba University of Sri Lanka,1.5636,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C12,DENTAL SURGERY,University of Peradeniya,1.5421,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C13,VETERINARY SCIENCE,University of Peradeniya,1.5125,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.5316,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.261,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C16,AGRICULTURE,University of Jaffna,0.5768,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C17,AGRICULTURE,"Eastern University, Sri Lanka",0.5757,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C18,AGRICULTURE,Rajarata University of Sri Lanka,0.6648,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,0.7642,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C20,AGRICULTURE,Wayamba University of Sri Lanka,0.6951,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,1.1957,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,1.4588,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,1.3954,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,1.347,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,GAMPAHA,C25,BIOLOGICAL SCIENCE,University of Colombo,1.411,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C01,MEDICINE,University of Colombo,2.132,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C02,MEDICINE,University of Peradeniya,1.9656,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C03,MEDICINE,University of Sri Jayewardenepura,1.8938,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C04,MEDICINE,University of Kelaniya,1.8338,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C05,MEDICINE,University of Jaffna,1.7032,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C06,MEDICINE,University of Ruhuna,1.7511,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C07,MEDICINE,University of Moratuwa,1.7375,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C08,MEDICINE,"Eastern University, Sri Lanka",1.6888,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C09,MEDICINE,Rajarata University of Sri Lanka,1.6456,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,1.6216,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C11,MEDICINE,Wayamba University of Sri Lanka,1.7103,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C12,DENTAL SURGERY,University of Peradeniya,1.6134,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C13,VETERINARY SCIENCE,University of Peradeniya,1.5863,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.569,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.2505,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C16,AGRICULTURE,University of Jaffna,0.7318,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C17,AGRICULTURE,"Eastern University, Sri Lanka",0.7559,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C18,AGRICULTURE,Rajarata University of Sri Lanka,0.7075,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,0.7633,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C20,AGRICULTURE,Wayamba University of Sri Lanka,0.7169,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,1.1947,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,1.4665,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,1.4208,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KALUTARA,C25,BIOLOGICAL SCIENCE,University of Colombo,1.4049,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C01,MEDICINE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C02,MEDICINE,University of Peradeniya,1.9437,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C03,MEDICINE,University of Sri Jayewardenepura,1.8899,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C04,MEDICINE,University of Kelaniya,1.8364,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C05,MEDICINE,University of Jaffna,1.5618,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C06,MEDICINE,University of Ruhuna,1.7503,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C07,MEDICINE,University of Moratuwa,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C08,MEDICINE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C09,MEDICINE,Rajarata University of Sri Lanka,1.6652,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,1.5454,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C11,MEDICINE,Wayamba University of Sri Lanka,1.5703,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C12,DENTAL SURGERY,University of Peradeniya,1.5431,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C13,VETERINARY SCIENCE,University of Peradeniya,1.5417,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.5283,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.259,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C16,AGRICULTURE,University of Jaffna,0.8376,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C17,AGRICULTURE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C18,AGRICULTURE,Rajarata University of Sri Lanka,0.7047,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,0.8038,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C20,AGRICULTURE,Wayamba University of Sri Lanka,0.7023,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,1.2208,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,1.1702,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,MATALE,C25,BIOLOGICAL SCIENCE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C01,MEDICINE,University of Colombo,2.1941,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C02,MEDICINE,University of Peradeniya,1.9549,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C03,MEDICINE,University of Sri Jayewardenepura,1.9028,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C04,MEDICINE,University of Kelaniya,1.8267,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C05,MEDICINE,University of Jaffna,1.7226,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C06,MEDICINE,University of Ruhuna,1.7662,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C07,MEDICINE,University of Moratuwa,1.7153,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C08,MEDICINE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C09,MEDICINE,Rajarata University of Sri Lanka,1.6804,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C11,MEDICINE,Wayamba University of Sri Lanka,1.6789,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C12,DENTAL SURGERY,University of Peradeniya,1.6706,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C13,VETERINARY SCIENCE,University of Peradeniya,1.5823,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.6139,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.3305,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C16,AGRICULTURE,University of Jaffna,0.7086,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C17,AGRICULTURE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C18,AGRICULTURE,Rajarata University of Sri Lanka,0.7268,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,0.7618,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C20,AGRICULTURE,Wayamba University of Sri Lanka,0.7109,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,1.199,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,1.5193,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,1.4372,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,1.2677,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,KANDY,C25,BIOLOGICAL SCIENCE,University of Colombo,1.4255,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C01,MEDICINE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C02,MEDICINE,University of Peradeniya,1.9508,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C03,MEDICINE,University of Sri Jayewardenepura,1.9109,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C04,MEDICINE,University of Kelaniya,1.8407,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C05,MEDICINE,University of Jaffna,1.5535,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C06,MEDICINE,University of Ruhuna,1.7703,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C07,MEDICINE,University of Moratuwa,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C08,MEDICINE,"Eastern University, Sri Lanka",1.3347,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C09,MEDICINE,Rajarata University of Sri Lanka,1.6423,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C11,MEDICINE,Wayamba University of Sri Lanka,1.4323,OK,student_handbook_english (2020-2021).pdf,266
2019/2020,old,NUWARA ELIYA,C12,DENTAL SURGERY,University of Peradeniya,1.3175,OK,student_handbook_english (2020-2021).pdf,266
